bnhm_id	ScientificName	ColloquialName	Kingdom	Phylum	Class	Subclass	Ordr	Suborder	Family	Superfamily	Subfamily	Tribe	Subtribe	Genus	Subgenus	SpecificEpithet	SubspecificEpithet	Taxon_Certainty	ScientificNameAuthor	IdentificationQualifier	IdentifiedBy	YearIdentified	MonthIdentified	DayIdentified	PreviousID	InstitutionCode	CollectionCode	CatalogNumberNumeric	AccessionNumber	Collector	Collector2	Collector3	Collector4	Collector5	CollectorNumber	YearCollected	MonthCollected	DayCollected	YearCollected2	MonthCollected2	DayCollected2	VerbatimCollectingLabel	VerbatimIDLabel	CollectingLabelNotes	TimeofDay	ContinentOcean	IslandGroup	Island	Country	StateProvince	County	Locality	DecimalLongitude	DecimalLatitude	HorizontalDatum	OriginalCoordSystem	VerbatimLongitude	VerbatimLatitude	MaxErrorInMeters	MinElevationMeters	MaxElevationMeters	ElevationText	MinDepthMeters	MaxDepthMeters	DepthText	GeorefReference	Lat_Long_Determined_By	Lat_Long_Determined_Date	GeorefRemarks	DateFirstEntered	EnteredBy	DateLastModified	ModifiedBy	ModifyReason	TypeStatus	Caste	LifeStage	IndividualCount	NumMales	NumFemales	NumOther	Parts	PreparationType	BasisOfRecord	Habitat	MicroHabitat	Associated_Taxon	Association_Type	OtherCatalogNumbers	RelatedCatalogItem	LoanNumber	Notes	DNASequenceNo	RecheckFlag	Collectors_Loc	Collectors_ID	HoldingInstitution	Coll_EventID	Collection_Method	parent_record	child_exists	ProjectName	
EMEC98958	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98958		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98959	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98959		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98960	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98960		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98961	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98961		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98962	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98962		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98963	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98963		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98964	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98964		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98965	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98965		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98966	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98966		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98967	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98967		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98968	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98968		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98969	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98969		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98970	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98970		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98971	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98971		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98972	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98972		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98973	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98973		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98974	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98974		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98975	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98975		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98976	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98976		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98977	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98977		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98978	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98978		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98979	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98979		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98980	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98980		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98981	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98981		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98982	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98982		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98983	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98983		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98984	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98984		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98985	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98985		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98986	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98986		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98987	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98987		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98988	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98988		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98989	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98989		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98990	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98990		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98991	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98991		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98992	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98992		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
EMEC98993	Drepanulatrix monicaria		Animalia	Arthropoda	Insecta	Pterygota	Lepidoptera	Glossata: Ditrysia	Geometridae	Geometroidea	Ennominae	Caberini		Drepanulatrix		monicaria			(Guenée, 1857)							EMEC		98993		Jerry A. Powell						2000	9	30								North America			United States	California	Marin County	Inverness Ridge, Drakes View trailhead, knoll west of	-122.85429	38.07327	WGS1984				233.0000							GeoLocate	Josephine Burns	2018-10-23	As per Powell, "knoll" refers to a knoll near the top of Drakes View Trail	2010-09-01	Gordon M. Nishida	2018-10-23	Josephine Burns					1	1				pin	PreservedSpecimen													Essig Museum of Entomology		blacklight trap				
